Date,Open,High,Low,Close,Volume
2026-06-15,412.3699951171875,416.0,407.1000061035156,411.1499938964844,45620500.0
2026-06-16,404.1099853515625,412.4200134277344,400.5400085449219,404.6600036621094,40255500.0
2026-06-17,401.5299987792969,405.94000244140625,393.760009765625,396.3800048828125,43534300.0
2026-06-18,398.1000061035156,402.5199890136719,384.70001220703125,400.489990234375,58384700.0
2026-06-22,394.8500061035156,414.75,394.3999938964844,405.04998779296875,47819500.0
2026-06-23,392.6099853515625,392.8699951171875,379.05999755859375,381.6099853515625,50420200.0
2026-06-24,380.0799865722656,384.5799865722656,373.04998779296875,375.5299987792969,37081400.0
2026-06-25,375.2699890136719,379.1199951171875,371.2200012207031,375.1199951171875,30138800.0
2026-06-26,370.1499938964844,387.79998779296875,368.6000061035156,379.7099914550781,53434100.0
2026-06-29,381.7900085449219,413.2699890136719,379.29998779296875,411.8399963378906,57645800.0
2026-06-30,406.0,424.5400085449219,406.0,420.6000061035156,43385600.0
2026-07-01,421.4599914550781,432.8599853515625,418.0899963378906,425.29998779296875,40127900.0
2026-07-02,428.010009765625,432.3500061035156,389.29998779296875,393.45001220703125,73717700.0
2026-07-06,397.5,420.0,390.5,419.7699890136719,54727900.0
2026-07-07,416.9599914550781,419.55999755859375,401.8800048828125,402.8999938964844,38149900.0
2026-07-08,399.3800048828125,399.6300048828125,390.510009765625,394.05999755859375,33844900.0
2026-07-09,393.989990234375,407.8599853515625,390.8599853515625,406.54998779296875,37835000.0
2026-07-10,410.489990234375,413.1600036621094,402.80999755859375,407.760009765625,33410000.0
2026-07-13,404.6099853515625,405.57000732421875,391.3699951171875,394.760009765625,32809200.0
2026-07-14,399.04998779296875,402.2200012207031,394.760009765625,396.17999267578125,23320600.0
2026-07-15,399.3949890136719,406.5895080566406,390.6600036621094,397.3984069824219,24165517.0
